routeId,sourceId,questionType,verifiedMaxQuestionCount,qualityStatus,uniqueItemSetCount,uniqueOrderedWorksheetCount,crossSeedDiversityPassed
pgc_r03_g6a_u01_6a01_application_3319cf21ddf0,g6a_u01_6a01,application,20,DIVERSE_PARAMETER_GENERATOR,10,10,true
pgc_r03_g3a_u08_3a08_numeric_6a58dba0769d,g3a_u08_3a08,numeric,2,DIVERSE_PARAMETER_GENERATOR,10,10,true
pgc_r03_g3a_u08_3a08_application_585b4e8fdd0c,g3a_u08_3a08,application,20,DIVERSE_PARAMETER_GENERATOR,2,6,true
pgc_r03_g3a_u08_3a08_numeric_a1440e23c451,g3a_u08_3a08,numeric,2,DIVERSE_PARAMETER_GENERATOR,10,10,true
pgc_r03_g3a_u08_3a08_numeric_998ffbc8889c,g3a_u08_3a08,numeric,10,BOUNDED_DIVERSITY,7,10,false
pgc_r03_g3a_u08_3a08_application_6a5ba7c30adf,g3a_u08_3a08,application,20,DIVERSE_PARAMETER_GENERATOR,2,10,true
pgc_r03_g3a_u08_3a08_numeric_c8a3037faae6,g3a_u08_3a08,numeric,20,DIVERSE_PARAMETER_GENERATOR,10,10,true
pgc_r03_g3a_u08_3a08_application_b6227980ed37,g3a_u08_3a08,application,20,DIVERSE_PARAMETER_GENERATOR,10,10,true
pgc_r03_g3a_u08_3a08_numeric_32207c12fa17,g3a_u08_3a08,numeric,6,FIXTURE_SELECTOR,1,6,false
pgc_r03_g3a_u08_3a08_application_30b2104b3163,g3a_u08_3a08,application,20,DIVERSE_PARAMETER_GENERATOR,2,6,true
pgc_r03_g3a_u08_3a08_numeric_6ec70c8709ce,g3a_u08_3a08,numeric,6,FIXTURE_SELECTOR,1,6,false
pgc_r03_g3a_u08_3a08_application_cf0f1f1913a2,g3a_u08_3a08,application,20,DIVERSE_PARAMETER_GENERATOR,2,6,true
pgc_r03_g3b_u07_3b07_numeric_4f615b76b29f,g3b_u07_3b07,numeric,12,FIXTURE_SELECTOR,1,10,false
pgc_r03_g3b_u07_3b07_application_b8e39c886c50,g3b_u07_3b07,application,20,DIVERSE_PARAMETER_GENERATOR,2,6,true
pgc_r03_g3b_u07_3b07_numeric_dacd2cf49319,g3b_u07_3b07,numeric,12,FIXTURE_SELECTOR,1,10,false
pgc_r03_g3b_u07_3b07_numeric_aa87e2c60d1d,g3b_u07_3b07,numeric,6,FIXTURE_SELECTOR,1,6,false
pgc_r03_g3b_u07_3b07_application_c642e7267e60,g3b_u07_3b07,application,20,DIVERSE_PARAMETER_GENERATOR,2,6,true
pgc_r03_g3b_u07_3b07_numeric_9891d69ea218,g3b_u07_3b07,numeric,6,FIXTURE_SELECTOR,1,6,false
pgc_r03_g3b_u07_3b07_application_cc1c7d44244c,g3b_u07_3b07,application,20,DIVERSE_PARAMETER_GENERATOR,2,6,true
pgc_r03_g3b_u09_3b09_numeric_9d24ef0becbd,g3b_u09_3b09,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g3b_u09_3b09_numeric_0e6d785763a5,g3b_u09_3b09,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g3b_u09_3b09_numeric_eb4a933a8a8d,g3b_u09_3b09,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g3b_u09_3b09_numeric_04bd6bfd759b,g3b_u09_3b09,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g3b_u09_3b09_numeric_611db864f74a,g3b_u09_3b09,numeric,8,DIVERSE_PARAMETER_GENERATOR,8,8,true
pgc_r03_g3b_u09_3b09_numeric_347c3ab9e890,g3b_u09_3b09,numeric,8,DIVERSE_PARAMETER_GENERATOR,8,8,true
pgc_r03_g4b_u08_4b08_numeric_e63dcc56e182,g4b_u08_4b08,numeric,9,FIXTURE_SELECTOR,1,8,false
pgc_r03_g4b_u08_4b08_numeric_2f594c75ad07,g4b_u08_4b08,numeric,9,FIXTURE_SELECTOR,1,8,false
pgc_r03_g4b_u08_4b08_numeric_9cbcbbe53418,g4b_u08_4b08,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g4b_u08_4b08_numeric_e21804772679,g4b_u08_4b08,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g4a_u09_4a09_numeric_bee1ae206b8b,g4a_u09_4a09,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g4a_u09_4a09_numeric_9f2e445cb0a5,g4a_u09_4a09,numeric,8,FIXTURE_SELECTOR,1,8,false
pgc_r03_g4b_u06_4b06_numeric_8060b6cce6ed,g4b_u06_4b06,numeric,8,FIXTURE_SELECTOR,1,1,false
pgc_r03_g4b_u06_4b06_application_243390fad850,g4b_u06_4b06,application,20,FIXTURE_SELECTOR,1,1,false
pgc_r03_g4b_u06_4b06_numeric_13afea5d4fd1,g4b_u06_4b06,numeric,8,FIXTURE_SELECTOR,1,1,false
pgc_r03_g4b_u06_4b06_application_19f9fc46c516,g4b_u06_4b06,application,20,FIXTURE_SELECTOR,1,1,false
pgc_r03_g5a_u04_5a04_numeric_cc6261f81797,g5a_u04_5a04,numeric,9,FIXTURE_SELECTOR,1,8,false
pgc_r03_g5a_u04_5a04_application_65896cc9040b,g5a_u04_5a04,application,20,DIVERSE_PARAMETER_GENERATOR,6,6,true
pgc_r03_g5a_u04_5a04_numeric_0904972d5d27,g5a_u04_5a04,numeric,9,FIXTURE_SELECTOR,1,8,false
pgc_r03_g5a_u04_5a04_numeric_eb066dd13b85,g5a_u04_5a04,numeric,6,FIXTURE_SELECTOR,1,6,false
pgc_r03_g5a_u04_5a04_application_2048c4ff7f60,g5a_u04_5a04,application,20,DIVERSE_PARAMETER_GENERATOR,6,6,true
pgc_r03_g5a_u04_5a04_numeric_00f6e4a5c762,g5a_u04_5a04,numeric,6,FIXTURE_SELECTOR,1,6,false
pgc_r03_g5a_u04_5a04_application_4bb5fbe70448,g5a_u04_5a04,application,20,DIVERSE_PARAMETER_GENERATOR,6,6,true
